10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /281.bundle.a4d23fa72d5b531b6969.js HTTP/1.1" 200 1334 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
144.30.5.99 - - [24/Nov/2023:18:33:56 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xEC\x94\x98\xDE%\xE2P\xA9]\x0E\xA7\xC9>\xE4q_\x18\xD3\x091&\x00\x9E\xBB\x9B&\xAFy\xA1\x1A\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:34:09 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xEC\xA1\x86Z72\xF1\xEE\x1F\x18\x883|\xBA\xC1\x08\x19\xE5\x93\x8D3\xFBD@\xB0:a\x81\x98\x19\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:34:09 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xEC\xA1\xDF=\xF7S)\x22\xB2\x17_\x07=pQ\x16\xBCvw$\xA3\xE5!\x13\xB2\xFDw\x8BW\x5C\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:34:09 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xEC\xA1\x18\xCF\x8Eo\x18\x82\xD4\x12\x86\xC3\xD3s?D\x18\xF7t\xB6:\x1C\xDE\xA39\xE7\x86\xEC!X\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:34:19 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xEC\xAB\xB85u5\x05[\xB5\xA8\xE3\x0B\xA5\xCCz\xBD\x8A\xD3\xB6&\x9A\xB8\xFB0Les\x04\x97\xA1\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
10.106.6.42 - - [24/Nov/2023:18:34:30 +0000] "GET / HTTP/1.1" 200 1139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:34:30 +0000] "GET /app-config.js HTTP/1.1" 200 605 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:34:30 +0000] "GET /app.bundle.css HTTP/1.1" 200 16966 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:34:30 +0000] "GET /init-service-worker.js HTTP/1.1" 200 456 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
